time	flux	flux_err
1354.136474609375	1.0002206165447907	0.0010002206165447907
1354.1572875976562	0.9999352177018046	0.0009999352177018047
1354.1781616210938	0.9999479364591823	0.0009999479364591823
1354.198974609375	1.0001205305913534	0.0010001205305913534
1354.2197875976562	1.000174495860894	0.001000174495860894
1354.2406616210938	1.0001794881426092	0.0010001794881426091
1354.261474609375	0.9997647636933027	0.0009997647636933028
1354.2822875976562	0.999989064310295	0.0009999890643102951
1354.3031616210938	0.999722328706469	0.0009997223287064691
1354.323974609375	1.0000010697947148	0.0010000010697947149
1354.3447875976562	1.0000558670307613	0.0010000558670307613
1354.3656616210938	1.0000479030243092	0.0010000479030243092
1354.386474609375	0.9996294942983487	0.0009996294942983487
1354.4072875976562	1.0000256750823089	0.001000025675082309
1354.4281616210938	0.9999844285380441	0.0009999844285380442
1354.448974609375	1.0002378511097223	0.0010002378511097224
1354.4697875976562	1.0000450502601623	0.0010000450502601623
1354.4906616210938	1.0002396341015491	0.0010002396341015493
1354.511474609375	0.9999802682237812	0.0009999802682237812
1354.5322875976562	1.0001555957534365	0.0010001555957534366
1354.5531616210938	0.99992142949349	0.00099992142949349
1354.573974609375	0.9997099666628074	0.0009997099666628074
1354.5947875976562	1.000389048816652	0.001000389048816652
1354.6156616210938	0.9999645778957036	0.0009999645778957036
1354.636474609375	1.0000003565983655	0.0010000003565983654
1354.6572875976562	0.9999544742753506	0.0009999544742753505
1354.6781616210938	0.9998101708034851	0.0009998101708034851
1354.698974609375	1.000181033017427	0.001000181033017427
1354.7197875976562	0.999768330148913	0.000999768330148913
1354.7406616210938	0.9999271351799315	0.0009999271351799315
1354.761474609375	0.9996416193669607	0.0009996416193669608
1354.7822875976562	0.9997633381703794	0.0009997633381703794
1354.8031616210938	0.9999759891318728	0.0009999759891318727
1354.823974609375	1.0000501612470134	0.0010000501612470135
1354.8447875976562	0.999890287221635	0.000999890287221635
1354.8656616210938	1.0001034127761375	0.0010001034127761375
1354.886474609375	0.9997850919165914	0.0009997850919165913
1354.9072875976562	0.9997282748555703	0.0009997282748555702
1354.9281616210938	1.0002042095456194	0.0010002042095456193
1354.948974609375	0.999890288069297	0.000999890288069297
1354.9697875976562	0.9999028878791236	0.0009999028878791237
1354.9906616210938	1.0004728415076394	0.0010004728415076395
1355.011474609375	1.0000589565101834	0.0010000589565101834
1355.0322875976562	0.999937121114599	0.000999937121114599
1355.0531616210938	1.0001659333585007	0.0010001659333585006
1355.073974609375	1.0000916435140996	0.0010000916435140997
1355.0947875976562	0.9999869250762892	0.0009999869250762892
1355.1156616210938	1.0000278138658065	0.0010000278138658065
1355.136474609375	0.9999604188000002	0.0009999604188000001
1355.1572875976562	1.000136572725868	0.001000136572725868
1355.1781616210938	1.0000555085522396	0.0010000555085522395
1355.198974609375	0.9998902906122046	0.0009998902906122047
1355.2197875976562	1.0001269440989535	0.0010001269440989536
1355.2406616210938	0.9998610511852251	0.000999861051185225
1355.261474609375	1.0001123237052703	0.0010001123237052703
1355.2822875976562	0.9998245615494781	0.000999824561549478
1355.3031616210938	0.9999082396514057	0.0009999082396514058
1355.323974609375	1.000078566733585	0.001000078566733585
1355.3447875976562	0.999908953009531	0.000999908953009531
1355.3656616210938	1.0002225060336338	0.0010002225060336339
1355.386474609375	0.9999956021861176	0.0009999956021861176
1355.4072875976562	0.9998011478984198	0.0009998011478984199
1355.4281616210938	0.9998911248702651	0.000999891124870265
1355.448974609375	1.0000208003375597	0.0010000208003375598
1355.4697875976562	0.999859152234327	0.000999859152234327
1355.4906616210938	0.9999479399060113	0.0009999479399060113
1355.511474609375	0.9998661654010225	0.0009998661654010224
1355.5323486328125	0.9996839559820453	0.0009996839559820454
1355.5531616210938	1.000015570403302	0.001000015570403302
1355.5740356445312	1.0001416785821682	0.0010001416785821683
