time	flux	flux_err
1438.151184720519	0.9991308	0.00082493003
1438.152573664948	1.0013127	0.0008251592
1438.1539626098424	1.0005137	0.0008245601
1438.1553515542698	1.0008714	0.00082519907
1438.1567404991636	1.0005082	0.0008243244
1438.1581294435919	0.9993862	0.0008233521
1438.1595183884858	1.0008289	0.0008242039
1438.1609073329143	0.99990255	0.0008248403
1438.162296277808	0.9987941	0.00082442065
1438.1636852222364	0.9997508	0.00082426134
1438.1650741671303	0.99973595	0.0008238101
1438.1664631115584	0.9999526	0.0008243614
1438.1678520564528	1.0013194	0.00082385517
1438.1692410008811	0.9998254	0.0008231979
1438.170629945774	1.0004328	0.0008244447
1438.172018890203	0.99894637	0.0008232038
1438.1734078350976	1.0006071	0.0008230147
1438.1747967799913	0.9997343	0.0008231137
1438.1761857244194	0.99985784	0.00082205003
1438.1775746693124	0.9994503	0.0008220808
1438.1789636137412	1.0005242	0.0008214768
1438.1803525586358	0.99979615	0.0008219614
1438.1817415030632	0.9988241	0.00082186144
1438.1831304479572	0.9998251	0.0008218193
1438.1845193923857	1.0002632	0.0008219276
1438.1859083372804	1.0009745	0.0008218976
1438.1872972817084	0.9988261	0.00082147005
1438.1886862266017	1.0002626	0.0008226056
1438.1900751714954	1.000345	0.000821585
1438.1914641159242	1.000149	0.0008215579
1438.1928530608182	0.9991679	0.00082071207
1438.1942420052462	0.99999493	0.00082130264
1438.19563095014	1.0000825	0.00082151825
1438.197019894569	0.9992262	0.0008204419
1438.1984088394631	1.0004689	0.0008208982
1438.1997977838907	0.99962413	0.000820867
1438.2011867287845	0.99948496	0.0008204856
1438.2025756736782	0.9995983	0.0008202544
1438.2039646181063	0.99951154	0.0008202693
1438.205353563001	1.0030435	0.0008208358
1438.206742507429	1.0007273	0.0008201768
1438.2081314523227	0.99991584	0.0008197385
1438.2095203967517	0.99916875	0.00082026835
1438.2109093416454	1.000195	0.00081977446
1438.2122982865392	0.9996082	0.000820299
1438.2136872309673	1.0001894	0.0008195204
1438.2150761758605	0.9999768	0.0008192645
1438.2164651202895	1.0008754	0.00081992836
1438.2178540651837	0.9997352	0.00081970677
1438.219243009612	1.0001577	0.00081882987
1438.220631954506	0.99921006	0.0008191331
1438.2220208993988	0.9987327	0.00081806484
1438.2234098438278	0.9996731	0.0008181351
1438.2247987887224	1.0004578	0.0008183657
1438.2261877331496	0.9996906	0.0008179295
1438.2275766780433	1.0003743	0.00081921625
1438.228965622938	1.0005853	0.0008178094
1438.230354567367	1.000556	0.0008178645
1438.2317435122607	0.99958867	0.00081805355
1438.233132456688	1.0001963	0.0008176906
1438.234521401582	1.0000405	0.00081784424
1438.2359103460105	0.9995633	0.0008175685
1438.2372992909043	1.0006691	0.0008167228
1438.2386882357982	0.99945945	0.0008169362
1438.2400771802265	0.9996637	0.00081638724
1438.2414661251207	1.0008128	0.00081699365
1438.2428550695497	1.0001297	0.00081723114
1438.244244014443	1.0012962	0.00081667874
1438.2456329593367	0.99932325	0.00081718183
1438.2470219037648	1.0001116	0.000816786
1438.2484108486585	0.9994858	0.00081643305
1438.2497997930875	1.0001421	0.00081636885
1438.2511887379812	0.9996573	0.0008160979
1438.2525776824093	0.9997694	0.000815816
1438.253966627304	1.0001364	0.0008158809
1438.2553555721977	0.9992636	0.0008152904
1438.2567445166258	0.9989063	0.0008155871
1438.2581334615195	0.9993121	0.00081589696
1438.259522405947	1.0003253	0.0008155392
1438.2609113508415	1.000117	0.0008153255
1438.2623002952703	0.99941295	0.0008148785
1438.263689240164	0.9991385	0.00081503286
1438.2650781850577	0.9996171	0.0008163223
1438.2664671294854	1.0000092	0.0008149808
1438.26785607438	0.99938965	0.000814956
1438.2692450188085	1.0008115	0.0008146717
1438.2706339637018	0.99918586	0.000814678
1438.2720229081299	1.0005479	0.00081502955
1438.2734118530245	1.000023	0.0008146034
1438.274800797919	1.0004597	0.00081474904
1438.2761897423472	0.99957526	0.00081476726
1438.27757868724	1.000026	0.0008143025
1438.2789676316681	0.999967	0.0008148205
1438.2803565765628	1.0004222	0.00081419083
1438.2817455209909	1.000544	0.00081438135
1438.2831344658846	0.9997165	0.00081405375
1438.2845234103129	1.0000542	0.000814247
1438.2859123552073	1.0001218	0.00081400824
1438.287301300102	0.99948287	0.0008140463
1438.288690244529	0.99994814	0.00081397616
1438.290079189423	0.99991345	0.00081435393
1438.2914681338514	1.0005116	0.0008143968
1438.292857078745	1.0004671	0.00081457436
1438.2942460231739	0.9994885	0.00081407744
1438.2956349680678	1.0011375	0.0008139635
1438.297023912496	1.0010824	0.00081457687
1438.2984128573903	1.0010015	0.0008140308
1438.2998018018186	0.9993849	0.00081392063
1438.3011907467123	1.0010433	0.0008135914
1438.3025796911404	1.0018177	0.0008149325
1438.3039686360335	1.0000587	0.0008133274
1438.3053575804622	1.0006453	0.0008137239
1438.3067465253569	0.9999228	0.00081325613
1438.308135469785	0.99938685	0.00081294146
1438.3095244146787	0.9995135	0.000813313
1438.3109133591067	1.000552	0.0008134203
1438.3123023040014	0.9996025	0.00081296626
1438.3136912484294	1.0010667	0.0008131872
1438.3150801933227	1.0003008	0.00081314455
1438.3164691377508	0.99939775	0.0008126875
1438.3178580826452	0.9998541	0.0008129972
1438.319247027074	1.0009123	0.00081343733
1438.3206359719677	1.0009274	0.000813681
1438.3220249163953	0.99999934	0.0008131104
1438.32341386129	0.9993165	0.0008133162
1438.3248028057185	1.00032	0.0008128382
1438.3261917506118	0.9985159	0.00081193534
1438.3275806950398	1.0000222	0.00081270176
1438.3289696399336	1.0007225	0.0008120967
1438.3303585843626	0.99956775	0.0008135722
1438.331747529257	0.99964756	0.00081265025
1438.3331364736844	1.0004572	0.0008125628
1438.334525418578	0.9997222	0.0008128179
1438.3359143630064	0.9994402	0.0008116978
1438.3373033079004	0.99885726	0.00081189396
1438.3386922523289	0.9988335	0.0008126089
1438.3400811972226	0.9992148	0.0008128553
1438.341470141651	0.9994946	0.00081229623
1438.3428590860797	0.9995494	0.0008124792
1438.3442480309734	1.0000509	0.00081233727
1438.3456369754017	1.0000346	0.0008129191
1438.3470259202957	1.0006543	0.000811862
1438.3484148647228	0.99941415	0.0008118865
1438.3498038096175	0.9993558	0.0008110969
1438.3511927540465	0.99946594	0.000811449
1438.3525816984745	0.99944776	0.0008111643
1438.3539706433683	1.0001266	0.0008118585
1438.3553595877963	1.0004917	0.00081190886
1438.356748532691	0.99969	0.00081209984
1438.358137477119	0.99912924	0.0008113215
1438.3595264215464	1.0004114	0.0008114681
1438.3609153664404	1.0000165	0.0008114562
1438.362304310869	1.000433	0.0008115258
1438.3636932557636	1.0006889	0.0008132227
1438.3650822001916	0.99987274	0.0008114619
1438.3664711446193	0.99941576	0.0008108066
1438.3678600895134	0.9997819	0.0008113692
1438.3692490339424	1.0009665	0.00081116764
1438.37063797837	0.99899405	0.0008108031
1438.3720269232638	0.9996763	0.0008111375
1438.3734158676918	1.0001047	0.0008107949
1438.3748048125865	1.0006182	0.00081125833
1438.376193757015	0.9994897	0.0008112675
1438.3775827014426	0.9992933	0.00081020145
1438.3789716463364	1.0001462	0.00081150053
1438.3803605907653	0.99880993	0.0008111545
1438.3817495351934	0.99937177	0.00081080804
1438.3831384800872	1.0009403	0.0008109294
1438.3845274245152	1.000396	0.0008108918
1438.3859163689433	1.0005794	0.00081081653
1438.387305313838	0.998519	0.0008100114
1438.388694258266	0.99988836	0.0008099015
1438.390083202694	0.99998707	0.0008103939
1438.3914721471222	0.9985473	0.000810104
1438.3928610920154	0.99994415	0.00081088627
1438.3942500364444	0.9986643	0.0008097995
1438.395638980873	0.99999535	0.0008103026
1438.397027925767	0.99881434	0.0008100886
1438.3984168701952	0.999599	0.00081031426
1438.3998058146233	1.0005323	0.00081061607
1438.401194759052	0.99922574	0.0008098473
1438.402583703946	1.0004146	0.0008107611
1438.4039726483732	1.0002143	0.00081063964
1438.4053615928012	1.0006218	0.0008094264
1438.4067505372302	0.9997492	0.00081010134
1438.4081394821249	0.999625	0.0008099086
1438.409528426553	0.9994521	0.00080971373
1438.4109173709803	0.9999915	0.000810478
1438.412306315409	1.0002528	0.0008103614
1438.4136952603037	0.99952567	0.00080863497
1438.4150842047309	0.99912167	0.000809586
1438.4164731491592	1.0008782	0.0008106131
1438.4178620935875	1.0017446	0.0008096521
1438.419251038016	1.0005003	0.00081094593
1438.4206399829106	1.0003917	0.0008097477
1438.4220289273383	0.99946254	0.0008095574
1438.4234178717663	0.9981107	0.00080948276
1438.424806816195	0.9997876	0.0008099995
1438.4261957606234	1.000346	0.0008102297
1438.4275847055171	0.9991839	0.0008094684
1438.4289736499452	0.99989206	0.0008095505
1438.4303625943733	1.0007725	0.0008094464
1438.4317515388022	1.0009567	0.0008109768
1438.4331404832303	1.0003735	0.00080989744
1438.4345294276584	0.99978656	0.000808933
1438.4359183725521	0.9991994	0.00080923276
1438.4373073169802	0.9992639	0.0008089229
1438.4386962614092	0.99970835	0.00080926
1438.4400852058372	1.0006061	0.00080929796
1438.4414741502653	0.9995145	0.00081010675
1438.4428630946934	1.0003179	0.00080973847
1438.4442520391217	1.0001777	0.0008100687
1438.4456409835504	0.999823	0.0008099178
1438.4470299279785	1.0003256	0.0008095559
1438.4484188728718	1.0013808	0.00081060495
1438.4498078173008	0.9995938	0.0008099553
1438.4511967617293	1.0000087	0.00080997415
1438.4525857061576	0.99977124	0.00080912246
1438.453974650586	1.0004288	0.0008096851
1438.455363595013	0.99900645	0.00080958585
1438.456752539442	1.0011674	0.0008102354
1438.4581414838708	0.9993808	0.00081006123
1438.4595304282982	0.9989123	0.0008088174
1438.4609193727263	0.9983781	0.00080946065
1438.4623083171552	1.0012151	0.0008096349
1438.4636972615842	0.99948907	0.0008092595
1438.4650862060123	0.9994096	0.00080903433
1438.4664751504395	1.0001156	0.00080960075
1438.4678640948678	1.0004759	0.00080957636
1438.4692530392965	1.0006272	0.0008097426
1438.4706419837246	0.99980146	0.00080872054
1438.472030928153	0.9996929	0.00080945244
1438.4734198725812	0.9995602	0.0008090646
1438.4748088170084	0.99994665	0.0008092047
1438.4761977614373	0.99893594	0.00080914237
1438.4775867058663	0.99947524	0.00080942677
1438.4789756502944	0.99995804	0.0008088522
1438.4803645947225	0.9998509	0.0008106974
1438.4817535391505	0.9994342	0.00080994045
1438.4831424835795	0.9997157	0.0008094648
1438.4845314280076	1.0002826	0.0008098147
1438.4859203724357	1.0014004	0.000810519
1438.4873093168637	0.9995837	0.0008097893
1438.4886982612918	0.99894315	0.000809817
1438.4900872052551	1.0001129	0.00080938387
1438.4914761496832	0.9994763	0.0008091412
1438.4928650941108	0.9995619	0.0008099882
1438.4942540385393	0.9999008	0.0008084806
1438.4956429829683	0.9997469	0.0008094641
1438.497031927396	0.9995128	0.0008093987
1438.498420871824	1.0003071	0.0008098669
1438.499809816252	0.999467	0.0008098539
1438.5011987602154	0.99897116	0.0008093987
1438.502587704644	0.9988164	0.00080952566
1438.5039766490715	0.9996735	0.0008090131
1438.5053655934996	0.9999815	0.0008095204
1438.5067545379286	1.000302	0.00080997514
1438.5081434823571	1.0007308	0.0008098541
1438.5095324263198	1.0010896	0.0008091492
1438.5109213707472	1.000203	0.00080961274
1438.5123103151752	0.99830025	0.00080970983
1438.5136992596042	1.0002719	0.0008095336
1438.5150882040323	1.0008379	0.0008107808
1438.5164771479947	0.99964774	0.00080854085
1438.5178660924228	1.0000834	0.000809542
1438.519255036851	1.0003593	0.0008095527
1438.5206439812798	1.0006447	0.00081033143
1438.5220329252422	1.0006822	0.00081009406
1438.5234218696705	0.99952644	0.000808645
1438.5248108140988	0.99978215	0.0008090022
1438.526199758527	1.0015492	0.00080970046
1438.52758870249	1.0001726	0.0008093375
1438.5289776469183	0.99968404	0.0008101705
1438.5303665913464	0.9992377	0.00080935523
1438.531755535775	0.9983168	0.0008100172
1438.5331444797375	0.9999795	0.0008094816
1438.5345334241658	0.9999733	0.00081012864
1438.535922368594	1.0014441	0.0008095374
1438.5373113125556	0.9987621	0.00080902636
1438.5387002569844	1.000553	0.0008099047
1438.5400892014134	0.9991674	0.0008093231
1438.5414781453749	1.0000148	0.0008094965
1438.5428670898032	1.0010694	0.00081001554
1438.544256034232	1.000421	0.0008098689
1438.5456449781952	0.99909234	0.00081027125
1438.5470339226233	0.9999669	0.00081004907
1438.5484228665853	1.0004064	0.00080990756
1438.5498118110133	0.9990358	0.0008088866
1438.551200755442	0.99972713	0.0008097308
1438.5525896994052	0.9994579	0.00080952875
1438.5539786438333	1.0021826	0.00081014255
1438.5553675877952	0.9996823	0.0008097521
1438.5567565322233	0.9996885	0.00080919894
1438.5581454766523	1.0000774	0.00081003166
1438.5595344206147	0.9994927	0.0008096418
1438.5609233650428	1.0008888	0.0008103243
1438.5623123090052	0.9996416	0.0008099224
1438.5637012534332	1.0002328	0.0008100422
1438.5650901973966	0.9991905	0.00080966915
1438.5664791418246	1.0011879	0.0008098221
1438.567868085787	1.0012861	0.00080993783
1438.569257030215	1.0001433	0.0008098885
1438.5706459741778	1.00002	0.00081014755
1438.5720349186065	1.0002419	0.00080971577
1438.573423862569	1.0021572	0.0008103871
1438.5748128069972	0.9988979	0.00080913334
1438.5762017509603	0.999481	0.00080977124
1438.5775906953884	0.999196	0.0008093218
1438.578979639351	1.0002126	0.0008103402
1438.5803685837793	0.99987876	0.00080958987
1438.5817575277408	0.9988719	0.00081108586
1438.5831464717041	0.99990916	0.00081052835
1438.584535416133	0.9999972	0.0008095006
1438.5859243600946	0.999266	0.0008096069
1438.5873133045227	0.99990875	0.00080911326
1438.588702248486	0.99985105	0.0008100088
1438.5900911924493	0.9999139	0.00080966076
1438.5914801368774	1.0003973	0.00080971746
1438.592869080839	1.0001826	0.0008095864
1438.5942580252672	1.0010699	0.0008099286
1438.5956469692303	0.99994636	0.00080938934
1438.5970359131936	0.999639	0.0008100436
1438.5984248576217	1.00069	0.0008093221
1438.5998138015837	1.0006381	0.00081025204
1438.6012027455465	0.99930924	0.0008092877
1438.6025916899755	0.9993964	0.0008092125
1438.6039806339375	0.9994191	0.000808642
1438.6053695778999	1.000778	0.0008098367
1438.606758522328	0.99953455	0.000808913
1438.6081474662903	0.99996513	0.0008095236
1438.6095364102537	0.999743	0.0008096612
1438.610925354216	0.99986786	0.00080873905
1438.6123142986442	0.9995832	0.00080950477
1438.6137032426075	0.99977297	0.00080978306
1438.6150921865699	1.0000573	0.00081007776
1438.6164811305323	0.999808	0.00080932496
1438.6178700749604	1.000293	0.000809197
1438.6192590189223	0.99968994	0.0008092359
1438.6206479628852	0.99998814	0.00080970913
1438.6220369068485	1.0001332	0.00080865755
1438.623425850811	1.000811	0.0008097236
1438.624814795239	1.0004394	0.0008094474
1438.6262037392016	0.99910665	0.0008092543
1438.6275926831647	0.9999892	0.0008093115
1438.6289816271271	1.0008479	0.000809696
1438.630370571089	1.0001786	0.0008094218
1438.6317595155172	0.9998816	0.0008099339
1438.6331484594805	1.0018272	0.00081071514
1438.6345374034433	0.99911445	0.0008094079
1438.635926347406	1.0010806	0.0008106407
1438.6373152913677	0.9999713	0.0008094686
1438.638704235331	0.99999815	0.0008093608
1438.6400931792941	0.99978054	0.0008094111
1438.6414821232559	1.0002456	0.0008097362
1438.6428710672183	1.0000855	0.00080904743
1438.6442600111807	1.0006784	0.0008094813
1438.6456489556097	1.0002667	0.0008098034
1438.647037899573	0.99869096	0.00080964755
1438.6484268435345	0.99921876	0.00081002637
1438.6498157874971	1.0012027	0.00080950896
1438.6512047314602	1.0004879	0.00080975343
1438.6525936754226	1.0000294	0.0008095733
1438.6539826193853	1.000013	0.000809848
1438.655371563348	0.9996263	0.0008102887
1438.6567605073103	0.99994385	0.00080986967
1438.6581494512732	1.0003635	0.00081022776
1438.6595383952358	0.9990076	0.0008095308
1438.6609273391985	1.0002184	0.00081026566
1438.6623162831609	0.99940306	0.0008093986
1438.6637052271233	0.99951255	0.0008093785
1438.6650941710866	0.9997109	0.0008095646
1438.666483115049	0.9998879	0.0008089391
1438.6678720585458	0.9980132	0.0008091393
1438.6692610025082	1.0002776	0.0008095026
1438.6706499464706	0.9994888	0.00080893305
1438.672038890434	1.0004171	0.0008102934
1438.6734278343963	0.99911535	0.0008102435
1438.6748167783583	1.0006554	0.0008096107
1438.6762057223211	0.9992557	0.0008092405
1438.6775946662844	1.0014998	0.00080976816
1438.6789836102469	1.0002826	0.0008093697
1438.6803725537436	0.99997264	0.0008095647
1438.6817614977056	1.000261	0.0008093725
1438.6831504416687	0.9999647	0.0008095093
1438.6845393856318	0.99993664	0.00081021845
1438.6859283295937	1.0008035	0.00081076863
1438.6873172735561	0.99978876	0.0008090635
1438.6887062170529	0.9999748	0.00080948445
1438.6900951610162	0.99908066	0.000808854
1438.6914841049793	0.9999028	0.00080950645
1438.692873048941	1.000036	0.00081036985
1438.6942619929034	1.0004365	0.0008098118
1438.695650936401	1.0006073	0.0008098026
1438.6970398803635	0.99946606	0.00080930156
1438.698428824326	0.99979424	0.00081014994
1438.6998177678227	0.99914193	0.0008094436
1438.7012067117853	0.99984956	0.0008099482
1438.7025956557484	0.99922615	0.00080969173
1438.7039845997108	1.0003629	0.00080991356
1438.7053735432078	1.0001134	0.0008097367
1438.7067624871704	1.000326	0.00081001635
1438.7081514311328	1.0005212	0.00080918125
1438.70954037463	1.000177	0.0008096075
1438.7109293185927	0.9996167	0.0008095021
1438.7123182625553	0.99871445	0.00080984127
1438.713707206052	0.99887955	0.0008093932
1438.7150961500145	1.0010078	0.00080954196
1438.7164850939778	1.0004163	0.0008096333
1438.7178740374745	1.001359	0.00081051246
1438.719262981436	0.99911344	0.000809379
1438.7206519249337	0.999855	0.0008094217
1438.722040868897	1.0007541	0.0008099315
1438.7234298128594	0.999882	0.00080984924
1438.7248187563562	1.0009272	0.00080991094
1438.7262077003181	1.0002778	0.000809354
1438.7275966438153	1.0005882	0.00080909376
1438.7289855877787	1.0002704	0.0008097915
1438.730374531275	0.99927825	0.0008091315
1438.7317634752374	0.99920857	0.0008091362
1438.7331524187346	1.0013815	0.0008099449
1438.7345413626979	1.0008987	0.0008093812
1438.7359303061946	1.0005593	0.00080944214
1438.7373192501566	0.99917996	0.00080981053
1438.7387081936533	0.9997055	0.0008094456
1438.7400971376167	1.0012574	0.0008097148
1438.7414860811134	1.0009841	0.0008101213
1438.7428750250758	1.0002437	0.000809108
1438.7442639685726	1.0016949	0.0008099801
1438.745652912536	1.0006169	0.00081007596
1438.747041856033	1.0006804	0.0008098437
1438.7484307995294	0.99945503	0.0008099059
1438.7498197434918	0.9991815	0.0008094071
1438.7512086869885	1.0002033	0.00081016857
1438.7525976309512	1.0000844	0.0008102132
1438.7539865744486	1.0005851	0.0008103637
1438.7553755179454	0.99994034	0.00081020547
1438.756764461908	1.0001855	0.0008098452
1438.7581534054054	0.9997194	0.0008094515
1438.7595423489022	0.99993616	0.00080981135
1438.7609312928646	0.99930984	0.0008094061
1438.7623202363616	1.0005339	0.0008096113
1438.7637091798576	1.0006541	0.00081065134
1438.765098123821	0.9999721	0.0008095376
1438.7664870673184	0.9995497	0.00080938166
1438.7678760108154	0.99968755	0.0008091857
1438.7692649543121	0.99973136	0.00080930896
1438.7706538982745	1.0007	0.0008095825
1438.772042841772	1.0005003	0.0008092838
1438.773431785269	0.9998752	0.0008092563
1438.7748207287648	0.99938214	0.00080876367
1438.7762096727274	0.99969065	0.0008091945
1438.7775986162249	0.9992841	0.00080872036
1438.7789875597225	1.0004705	0.0008093128
1438.7803765032193	0.9993703	0.0008089914
1438.7817654471812	1.0002446	0.0008097064
1438.7831543906784	0.99948025	0.0008090986
1438.784543334176	1.0000516	0.00080936763
1438.7859322776721	0.9993339	0.00080906705
1438.7873212211691	0.9995755	0.00080972613
1438.7887101646659	1.0003692	0.000809927
1438.7900991081633	1.001114	0.0008096714
1438.7914880521264	0.99971044	0.0008099706
1438.7928769956227	1.0001762	0.0008096983
1438.7942659391194	1.0004643	0.0008110849
1438.795654882617	1.0002238	0.0008095575
1438.7970438261138	0.9990078	0.00080916414
1438.7984327696106	0.9994186	0.00080929085
1438.7998217131073	1.000815	0.0008096354
1438.801210656604	1.0001818	0.0008100817
1438.8025996001018	0.99933344	0.00080931745
1438.8039885435985	1.0002446	0.000809018
1438.8053774870953	1.0007389	0.00081003783
1438.806766430592	0.999345	0.00080954446
1438.8081553740888	1.0001084	0.00080994074
1438.8095443175864	1.0014033	0.00080986106
1438.8109332610832	0.99925745	0.0008095821
1438.81232220458	0.99926347	0.00080926064
1438.813711148077	0.9988122	0.0008087586
1438.8151000915739	0.9999412	0.00080951024
1438.816489035071	1.0003352	0.0008097491
1438.817877978568	1.0006425	0.0008098631
1438.8192669220641	0.9991235	0.00080936245
1438.8206558655618	1.0004339	0.00080905436
1438.822044809059	1.0006652	0.00080987904
1438.823433752556	0.9996973	0.0008094523
1438.824822696053	0.9992442	0.00081002986
1438.8262116395488	1.0009265	0.00080976513
1438.8276005830464	1.0000076	0.00080836937
1438.8289895260784	0.9998487	0.00081048516
1438.8303784695743	1.0007929	0.0008107343
1438.8317674130712	0.99916494	0.0008089592
1438.8331563565687	1.0003928	0.000809413
1438.8345453000663	0.9994943	0.000809364
1438.835934243563	0.99953485	0.0008100285
1438.8373231865935	0.9988429	0.0008092868
1438.8387121300905	0.9991317	0.0008095682
1438.8401010735877	0.99989086	0.00080910546
1438.8414900170847	1.001049	0.0008087501
1438.8428789605816	0.99871427	0.0008089522
1438.8442679036127	0.9994923	0.00080879737
1438.8456568471101	0.99939334	0.00080979
1438.8470457906076	1.0000973	0.00080975884
1438.8484347341039	1.0005177	0.00080987194
1438.849823677135	0.99978894	0.0008087029
1438.8512126206317	1.0004255	0.0008100337
1438.8526015641285	0.9997449	0.00080945436
1438.8539905071605	1.0000184	0.00080920575
1438.8553794506572	0.9996372	0.0008097118
1438.856768394154	1.0001137	0.0008099041
1438.858157337186	1.0014585	0.0008101407
1438.8595462806827	1.0000359	0.000810351
1438.8609352241795	1.0001327	0.000809566
1438.8623241672105	1.0001898	0.000810081
1438.8637131107068	0.99944496	0.00080917083
1438.8651020542043	1.0011586	0.00080982747
1438.866490997236	0.9992869	0.0008083611
1438.8678799407328	1.0000149	0.0008098222
1438.869268883764	0.9997199	0.0008097895
1438.870657827261	1.0000335	0.00080961274
1438.8720467702926	1.0019602	0.0008111579
1438.8734357137894	0.9999476	0.0008096061
1438.8748246572857	1.0003033	0.00080927886
1438.8762136003168	0.9998976	0.00080883177
1438.8776025438144	1.0008018	0.0008100353
1438.8789914868462	0.9991315	0.00080976903
1438.8803804303432	1.0001689	0.0008094078
1438.8817693733733	0.99906814	0.00080933835
1438.883158316871	0.9990693	0.00080967194
1438.884547259903	1.0001122	0.0008095467
1438.8859362033988	0.9996891	0.0008093712
1438.88732514643	0.99987817	0.0008092224
1438.8887140894612	1.0008086	0.000809783
1438.8901030329587	1.0014738	0.0008104621
1438.8914919759907	0.9997966	0.00080912886
